Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1606775160,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,0,2600:1700:7C08:3440::1,0,58,72,64,1,1,1606775160689;1606775160694;,72;64;,1;2;
1606775160,192.168.1.74,57632,162.254.195.67,27018,17,112,0,1,0,1606775160801;,112;,1;
1606775160,FE80::718B:908D:5AF7:3D8B,0,FF02::1:FF22:74BA,0,58,72,0,1,0,1606775160809;,72;,1;
1606775161,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,0,FE80::6E63:9CFF:FE74:A010,0,58,72,72,1,1,1606775161015;1606775161015;,72;72;,2;1;
1606775161,192.168.1.74,59462,8.36.80.244,443,6,0,40,0,1,1606775161119;,40;,2;
1606775161,192.168.1.74,59448,18.214.242.166,443,6,40,40,1,1,1606775161143;1606775161143;,40;40;,2;1;
1606775161,FE80::718B:908D:5AF7:3D8B,0,FF02::1:FF22:74BA,0,58,72,0,1,0,1606775161738;,72;,1;
1606775162,192.168.1.74,59402,192.168.1.111,8009,6,190,150,2,1,1606775162340;1606775162654;1606775162702;,150;150;40;,1;2;1;
1606775162,FE80::718B:908D:5AF7:3D8B,0,FF02::1:FF22:74BA,0,58,72,0,1,0,1606775162960;,72;,1;
1606775163,192.168.1.74,59466,8.36.80.244,443,6,0,40,0,1,1606775163679;,40;,2;
1606775166,192.168.1.106,51253,239.255.255.250,1900,17,459,0,3,0,1606775166035;1606775166342;1606775166651;,153;153;153;,1;1;1;
1606775166,192.168.1.74,59418,3.232.144.130,443,6,153,127,2,1,1606775166755;1606775166855;1606775166899;,113;127;40;,1;2;1;
1606775166,FE80::718B:908D:5AF7:3D8B,0,FF02::1:FF22:74BA,0,58,72,0,1,0,1606775166954;,72;,1;
1606775167,192.168.1.74,59405,18.209.201.158,443,6,40,40,1,1,1606775167159;1606775167159;,40;40;,2;1;
1606775167,192.168.1.74,59163,137.110.0.70,443,17,252,679,2,2,1606775167188;1606775167188;1606775167201;1606775167201;,126;126;488;191;,1;1;2;2;
1606775167,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,58242,2600:1700:7C08:3440::1,53,17,80,144,1,1,1606775167189;1606775167199;,80;144;,1;2;
1606775167,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,49904,2600:1700:7C08:3440::1,53,17,80,145,1,1,1606775167189;1606775167204;,80;145;,1;2;
1606775167,192.168.1.74,59467,8.36.80.195,443,6,23003,19710,24,29,1606775167202;1606775167222;1606775167223;1606775167223;1606775167365;1606775167365;1606775167365;1606775167365;1606775167365;1606775167467;1606775167468;1606775167469;1606775167469;1606775167469;1606775167469;1606775167469;1606775167469;1606775167469;1606775167469;1606775167469;1606775167492;1606775167493;1606775167493;1606775167493;1606775167494;1606775167494;1606775167494;1606775167494;1606775167494;1606775167494;1606775167494;1606775167569;1606775167569;1606775167569;1606775167569;1606775167572;1606775167572;1606775167572;1606775167572;1606775167572;1606775167572;1606775167572;1606775167572;1606775167572;1606775167572;1606775167572;1606775167572;1606775167572;1606775167572;1606775167572;1606775167572;1606775167572;1606775167670;,52;52;40;221;1440;1404;289;40;382;115;701;1500;1500;1500;1500;1500;1500;1500;1500;1500;40;1500;1500;1500;40;40;40;40;1500;1500;394;40;40;40;40;797;773;1408;1408;1408;1408;1408;1408;1408;1408;1408;1408;320;40;40;93;40;40;,1;2;1;1;2;2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;
1606775167,192.168.1.74,59402,192.168.1.111,8009,6,190,150,2,1,1606775167669;1606775167774;1606775167825;,150;150;40;,1;2;1;
1606775167,FE80::718B:908D:5AF7:3D8B,0,FF02::1:FF22:74BA,0,58,72,0,1,0,1606775167875;,72;,1;
1606775168,192.168.1.74,59163,137.110.0.70,443,17,133,198,1,1,1606775168594;1606775168612;,133;198;,1;2;
1606775168,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,60847,2600:1700:7C08:3440::1,53,17,87,103,1,1,1606775168594;1606775168612;,87;103;,1;2;
1606775168,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,51607,2600:1700:7C08:3440::1,53,17,87,152,1,1,1606775168594;1606775168612;,87;152;,1;2;
1606775168,192.168.1.74,59468,8.36.80.244,443,6,1767,3797,9,9,1606775168612;1606775168633;1606775168633;1606775168633;1606775168694;1606775168694;1606775168694;1606775168694;1606775168695;1606775168799;1606775168799;1606775168799;1606775168799;1606775168900;1606775168900;1606775168900;1606775168900;1606775168900;,52;48;40;246;1440;1404;289;40;382;40;115;301;573;40;40;381;93;40;,1;2;1;1;2;2;2;1;1;2;2;1;1;2;2;2;1;1;
1606775168,FE80::718B:908D:5AF7:3D8B,0,FF02::1:FF22:74BA,0,58,72,0,1,0,1606775168799;,72;,1;
1606775169,192.168.1.74,59468,8.36.80.244,443,6,0,80,0,2,1606775169003;1606775169003;,40;40;,2;2;
1606775169,192.168.1.74,59437,54.211.89.16,443,6,40,40,1,1,1606775169617;1606775169617;,40;40;,2;1;
1606775169,192.168.1.74,57632,162.254.195.67,27018,17,112,0,1,0,1606775169812;,112;,1;
1606775169,192.168.1.74,59438,54.149.94.178,443,6,96,96,1,1,1606775169922;1606775169977;,96;96;,1;2;
1606775169,192.168.1.74,59442,54.149.94.178,443,6,96,96,1,1,1606775169922;1606775169977;,96;96;,1;2;
1606775169,192.168.1.74,59469,8.36.80.244,443,6,52,48,1,1,1606775169975;1606775169999;,52;48;,1;2;
1606775170,192.168.1.74,59469,8.36.80.244,443,6,1683,3829,8,10,1606775170000;1606775170000;1606775170032;1606775170032;1606775170032;1606775170032;1606775170033;1606775170094;1606775170094;1606775170095;1606775170095;1606775170120;1606775170120;1606775170132;1606775170132;1606775170132;1606775170152;1606775170152;,40;246;1440;1404;40;289;382;40;115;301;541;40;40;381;93;40;40;40;,1;1;2;2;1;2;1;2;2;1;1;2;2;2;1;1;2;2;
1606775170,FE80::718B:908D:5AF7:3D8B,0,FF02::1:FF22:74BA,0,58,144,0,2,0,1606775170026;1606775170947;,72;72;,1;1;
1606775170,192.168.1.74,59438,54.149.94.178,443,6,40,0,1,0,1606775170030;,40;,1;
1606775170,192.168.1.74,59442,54.149.94.178,443,6,40,0,1,0,1606775170030;,40;,1;
1606775170,192.168.1.74,59443,18.214.242.166,443,6,40,40,1,1,1606775170358;1606775170358;,40;40;,2;1;
1606775170,192.168.1.74,59465,192.168.1.105,8009,6,80,242,2,2,1606775170496;1606775170602;1606775170602;1606775170602;,40;176;66;40;,1;2;2;1;
1606775170,192.168.1.74,59163,137.110.0.70,443,17,800,1646,6,6,1606775170639;1606775170639;1606775170643;1606775170643;1606775170653;1606775170655;1606775170657;1606775170657;1606775170657;1606775170657;1606775170671;1606775170671;,146;146;125;125;417;429;184;184;129;129;216;216;,1;1;1;1;2;2;2;2;1;1;2;2;
1606775170,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,55415,2600:1700:7C08:3440::1,53,17,100,116,1,1,1606775170640;1606775170653;,100;116;,1;2;
1606775170,192.168.1.67,5353,224.0.0.251,5353,17,138,0,1,0,1606775170640;,138;,1;
1606775170,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,63433,2600:1700:7C08:3440::1,53,17,100,128,1,1,1606775170640;1606775170653;,100;128;,1;2;
1606775170,192.168.1.111,5353,224.0.0.251,5353,17,390,0,1,0,1606775170640;,390;,1;
1606775170,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,59867,2600:1700:7C08:3440::1,53,17,79,138,1,1,1606775170643;1606775170655;,79;138;,1;2;
1606775170,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,57284,2600:1700:7C08:3440::1,53,17,79,138,1,1,1606775170644;1606775170655;,79;138;,1;2;
1606775170,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,55577,2600:1700:7C08:3440::1,53,17,83,139,1,1,1606775170655;1606775170665;,83;139;,1;2;
1606775170,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,55164,2600:1700:7C08:3440::1,53,17,83,139,1,1,1606775170656;1606775170665;,83;139;,1;2;
1606775170,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,55578,2607:F8B0:4007:804::200A,443,17,4561,5162,9,10,1606775170656;1606775170669;1606775170693;1606775170693;1606775170693;1606775170695;1606775170699;1606775170699;1606775170699;1606775170711;1606775170711;1606775170711;1606775170711;1606775170737;1606775170747;1606775170747;1606775170747;1606775170773;1606775170780;,1378;1378;1378;286;111;1378;121;116;1241;660;74;75;82;81;408;719;83;81;73;,1;2;2;2;2;1;1;1;1;2;2;2;1;1;2;2;1;1;2;
1606775170,192.168.1.74,137,192.168.1.255,137,17,78,0,1,0,1606775170665;,78;,1;
1606775170,192.168.1.74,5353,224.0.0.251,5353,17,224,0,4,0,1606775170666;1606775170666;1606775170672;1606775170672;,56;56;56;56;,1;1;1;1;
1606775170,FE80::C9A0:656E:6677:2F52,5353,FF02::FB,5353,17,304,0,4,0,1606775170666;1606775170666;1606775170672;1606775170672;,76;76;76;76;,1;1;1;1;
1606775170,FE80::C9A0:656E:6677:2F52,61422,FF02::1:3,5355,17,70,0,1,0,1606775170667;,70;,1;
1606775170,192.168.1.74,61422,224.0.0.252,5355,17,50,0,1,0,1606775170667;,50;,1;
1606775170,FE80::C9A0:656E:6677:2F52,50985,FF02::1:3,5355,17,70,0,1,0,1606775170667;,70;,1;
1606775170,192.168.1.74,50985,224.0.0.252,5355,17,50,0,1,0,1606775170667;,50;,1;
1606775170,192.168.1.74,59417,192.168.1.111,8008,6,41,0,1,0,1606775170779;,41;,1;
1606775170,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,59423,2607:F8B0:4000:80F::2003,80,6,61,72,1,1,1606775170841;1606775170878;,61;72;,1;2;
1606775170,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,59422,2607:F8B0:4000:80F::2003,80,6,61,72,1,1,1606775170904;1606775170940;,61;72;,1;2;
1606775170,192.168.1.105,5353,224.0.0.251,5353,17,182,0,2,0,1606775170950;1606775170950;,91;91;,1;1;
1606775171,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,59424,2607:F8B0:4000:802::200A,443,6,61,72,1,1,1606775171029;1606775171064;,61;72;,1;2;
1606775171,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,59425,2607:F8B0:4000:816::2003,443,6,61,72,1,1,1606775171045;1606775171078;,61;72;,1;2;
